Contracts, disc 0.03, temp0 1085.146, tau 2.1, luc removal, Wpt fitted, 2025-2125. Solve status Optimal. Total revenue -0.017151604638456774
Year,Agriculture mtC,Black_walnut_10 mhectares,Black_walnut_150 mhectares,Black_walnut_55 mhectares,C2F6 kt,CF4 kt,CH4 mt,Carbon mtC,HFC125 kt,HFC134a kt,HFC143a kt,Loblolly_pine_10 mhectares,Loblolly_pine_150 mhectares,Loblolly_pine_24 mhectares,N2O mt,Ponderosa_pine_10 mhectares,Ponderosa_pine_103 mhectares,Ponderosa_pine_150 mhectares,SF6 kt,Seaweed mt,Agriculture % max bid,Black_walnut_10 % max bid,Black_walnut_150 % max bid,Black_walnut_55 % max bid,C2F6 % max bid,CF4 % max bid,CH4 % max bid,Carbon % max bid,HFC125 % max bid,HFC134a % max bid,HFC143a % max bid,Loblolly_pine_10 % max bid,Loblolly_pine_150 % max bid,Loblolly_pine_24 % max bid,N2O % max bid,Ponderosa_pine_10 % max bid,Ponderosa_pine_103 % max bid,Ponderosa_pine_150 % max bid,SF6 % max bid,Seaweed % max bid,Agriculture $M/mtC,Black_walnut_10 $M/mhectares,Black_walnut_150 $M/mhectares,Black_walnut_55 $M/mhectares,C2F6 $M/kt,CF4 $M/kt,CH4 $M/mt,Carbon $M/mtC,HFC125 $M/kt,HFC134a $M/kt,HFC143a $M/kt,Loblolly_pine_10 $M/mhectares,Loblolly_pine_150 $M/mhectares,Loblolly_pine_24 $M/mhectares,N2O $M/mt,Ponderosa_pine_10 $M/mhectares,Ponderosa_pine_103 $M/mhectares,Ponderosa_pine_150 $M/mhectares,SF6 $M/kt,Seaweed $M/mt,temp change,Capt pi
2025.0,0.0,0.0,0.0,0.0,5.3983,12.2168,131.41534,7176.5838,89.349,173.879,64.3741,0.0,0.0,0.0,0.039,0.0,1.2222222,0.66666667,2.2441,727.06233,0.0,0.0,0.0,0.0,1.0000000005557306,0.9999999997544363,0.5054436153768392,0.7013986033073557,0.9999999999776158,1.000000000023004,0.999999999937863,0.0,0.0,0.0,0.005341734009039863,0.0,0.05499999905500016,0.030000000180000087,1.0000000003119291,1.000000000330095,-0.0,-0.0,2079.5962,18.015347,-151.89732,-74.612111,-74.549955,-50.543701,-16.564394,-4.4782645,-28.22655,-0.0,739.63236,-0.0,-4616.2472,-0.0,4485.793,4849.9499,-283.4807,-0.0,1348.34681,.
2026.0,0.0,0.0,0.0,0.0,5.3983,12.2168,131.41534,6940.4649,89.349,173.879,64.3741,0.0,0.0,0.0,0.021,0.0,1.4444444,0.77777778,2.2441,727.06233,0.0,0.0,0.0,0.0,1.0000000005557308,0.9999999997544368,0.5054436153768395,0.678321681015375,0.9999999999776156,1.0000000000230047,0.999999999937863,0.0,0.0,0.0,0.0028763183125599264,0.0,0.06499999806500019,0.0350000001350001,1.0000000003119294,1.000000000330095,-0.0,-0.0,2106.9847,48.233517,-151.51944,-72.587191,-74.925704,-50.543701,-14.969277,-4.4900549,-23.842791,-0.0,781.62241,-0.0,-4632.5716,-0.0,4517.8673,4872.6006,-274.49342,-0.0,1343.8553299999999,.
2027.0,0.0,0.0,0.11111111,0.0,5.3983,12.2168,131.41534,6940.4649,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,1.5555556,0.88888889,2.2441,727.06233,0.0,0.0,0.004999999955000014,0.0,1.0000000005557306,0.9999999997544365,0.5054436153768391,0.6783216810153762,0.9999999999776158,1.000000000023004,0.9999999999378631,0.0,0.0,0.0,0.0,0.0,0.07000000207000019,0.04000000009000011,1.0000000003119283,1.000000000330095,-0.0,-0.0,2134.552,84.180444,-151.6055,-71.677545,-75.534904,-50.543701,-14.286017,-4.5080356,-25.48235,-0.0,825.36428,-0.0,-4652.0509,-0.0,4549.1093,4893.5564,-277.40699,-0.0,1349.1087499999999,.
2028.0,0.0,0.0,0.11111111,0.0,5.3983,12.2168,131.41534,6886.8015,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,1.6666667,1.0,2.2441,727.06233,0.0,0.0,0.004999999955000014,0.0,1.0000000005557306,0.9999999997544362,0.5054436153768392,0.6730769246162757,0.999999999977615,1.0000000000230045,0.9999999999378631,0.0,0.0,0.0,0.0,0.0,0.07500000157500021,0.04500000004500013,1.0000000003119287,1.000000000330095,-0.0,-0.0,2162.2498,123.17096,-151.38919,-71.253913,-76.153189,-50.543701,-14.045507,-4.5260421,-27.214462,-0.0,870.70418,-0.0,-4672.9425,-0.0,4578.5858,4912.9441,-280.60288,-0.0,1353.02544,.
2029.0,0.0,0.0,0.22222222,0.0,5.3983,12.2168,131.41534,6833.1381,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,1.7777778,1.1111111,2.2441,727.06233,0.0,0.0,0.009999999910000027,0.0,1.0000000005557304,0.9999999997544367,0.5054436153768395,0.6678321682171756,0.9999999999776155,1.0000000000230045,0.9999999999378638,0.0,0.0,0.0,0.0,0.0,0.08000000108000023,0.04999999955000014,1.000000000311929,1.000000000330095,-0.0,-0.0,2190.2302,164.31478,-151.3143,-75.830184,-76.914391,-50.543701,-18.084917,-5.0035193,-28.04741,-0.0,917.69074,-0.0,-4694.4073,-0.0,4606.0367,4930.6873,-282.05828,-0.0,1357.30766,.
2030.0,0.0,0.0,0.44444444,0.0,5.3983,12.2168,131.41534,6779.4747,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.0,1.2222222,2.2441,727.06233,0.0,0.0,0.019999999820000055,0.0,1.0000000005557308,0.9999999997544368,0.5054436153768392,0.6625874118180789,0.9999999999776165,1.000000000023004,0.999999999937863,0.0,0.0,0.0,0.0,0.0,0.09000000009000025,0.05499999905500016,1.0000000003119294,1.000000000330095,-0.0,-0.0,2218.4466,207.40799,-151.27075,-73.966176,-77.41841,-50.543701,-16.67065,-4.8542558,-28.237396,-0.0,966.30287,-0.0,-4708.8763,-0.0,4630.5688,4946.9008,-282.52545,-0.0,1361.7576,.
2031.0,0.0,0.0,0.55555555,0.0,5.3983,12.2168,131.41534,6729.3889,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.1111111,1.3333333,2.2441,727.06233,0.0,0.0,0.02499999977500007,0.0,1.0000000005557304,0.9999999997544363,0.5054436153768396,0.6576923097549577,0.9999999999776156,1.0000000000230045,0.9999999999378631,0.0,0.0,0.0,0.0,0.0,0.09499999959500027,0.05999999856000017,1.000000000311929,1.000000000330095,-0.0,-0.0,2247.0624,252.24228,-151.49295,-76.994511,-78.090673,-50.543701,-19.31171,-5.1674737,-32.989646,-0.0,1016.5449,-0.0,-4726.0767,-0.0,4651.832,4961.095,-282.61273,-0.0,1366.37582,.
2032.0,0.0,0.0,0.66666667,0.0,5.3983,12.2168,131.41534,6672.1479,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.3333333,1.4444444,2.2441,727.06233,0.0,0.0,0.030000000180000087,0.0,1.0000000005557306,0.9999999997544367,0.5054436153768391,0.6520978990198777,0.9999999999776158,1.0000000000230045,0.9999999999378636,0.0,0.0,0.0,0.0,0.0,0.1049999986050003,0.06499999806500019,1.0000000003119294,1.000000000330095,-0.0,-0.0,2275.7768,298.61736,-151.61157,-74.53601,-78.744842,-50.543701,-17.304924,-4.9513759,-31.636237,-0.0,1067.6917,-0.0,-4738.95,-0.0,4669.2933,4973.4543,-282.76023,-0.0,1370.66595,.
2033.0,0.0,0.0,0.77777778,0.0,5.3983,12.2168,122.1155,6629.2172,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.4444444,1.5555556,2.2441,727.06233,0.0,0.0,0.0350000001350001,0.0,1.0000000005557306,0.9999999997544365,0.46967499999277407,0.6479020958552864,0.9999999999776156,1.0000000000230043,0.9999999999378631,0.0,0.0,0.0,0.0,0.0,0.10999999811000032,0.07000000207000019,1.000000000311929,1.000000000330095,-0.0,-0.0,2304.4172,346.31155,-151.48924,-77.237716,-79.528355,-50.543701,-19.63634,-5.2308562,-34.618558,-0.0,1119.2615,-0.0,-4755.4469,-0.0,4683.7834,4984.1882,-282.76139,-0.0,1375.23219,.
2034.0,0.0,0.0,0.88888889,0.0,5.3983,12.2168,122.1155,6579.1314,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.5555556,1.6666667,2.2441,727.06233,0.0,0.0,0.04000000009000011,0.0,1.0000000005557312,0.9999999997544371,0.4696749999927742,0.6430069937921654,0.9999999999776155,1.0000000000230045,0.9999999999378634,0.0,0.0,0.0,0.0,0.0,0.11500000211500032,0.07500000157500021,1.0000000003119285,1.000000000330095,-0.0,-0.0,2332.7603,395.14156,-151.2929,-79.683236,-80.237552,-50.543701,-21.72746,-5.4744593,-37.106965,-0.0,1171.3999,-0.0,-4775.2796,-0.0,4695.7011,4992.9322,-282.75241,-0.0,1379.14483,.
