Figs3-5_after, disc 0.03, temp0 971.25, tau 1.6, ffi removal, Wpt fitted, 2025-2125. Solve status Optimal. Total revenue 0.031930277044011746
Year,Agriculture mtC,Black_walnut_10 mhectares,Black_walnut_150 mhectares,Black_walnut_55 mhectares,C2F6 kt,CF4 kt,CH4 mt,Carbon mtC,HFC125 kt,HFC134a kt,HFC143a kt,Loblolly_pine_10 mhectares,Loblolly_pine_150 mhectares,Loblolly_pine_24 mhectares,N2O mt,Ponderosa_pine_10 mhectares,Ponderosa_pine_103 mhectares,Ponderosa_pine_150 mhectares,SF6 kt,Seaweed mtC,Agriculture % max bid,Black_walnut_10 % max bid,Black_walnut_150 % max bid,Black_walnut_55 % max bid,C2F6 % max bid,CF4 % max bid,CH4 % max bid,Carbon % max bid,HFC125 % max bid,HFC134a % max bid,HFC143a % max bid,Loblolly_pine_10 % max bid,Loblolly_pine_150 % max bid,Loblolly_pine_24 % max bid,N2O % max bid,Ponderosa_pine_10 % max bid,Ponderosa_pine_103 % max bid,Ponderosa_pine_150 % max bid,SF6 % max bid,Seaweed % max bid,Agriculture $M/mtC,Black_walnut_10 $M/mhectares,Black_walnut_150 $M/mhectares,Black_walnut_55 $M/mhectares,C2F6 $M/kt,CF4 $M/kt,CH4 $M/mt,Carbon $M/mtC,HFC125 $M/kt,HFC134a $M/kt,HFC143a $M/kt,Loblolly_pine_10 $M/mhectares,Loblolly_pine_150 $M/mhectares,Loblolly_pine_24 $M/mhectares,N2O $M/mt,Ponderosa_pine_10 $M/mhectares,Ponderosa_pine_103 $M/mhectares,Ponderosa_pine_150 $M/mhectares,SF6 $M/kt,Seaweed $M/mtC,temp change,Capt pi
2025.0,600.5,1.1111,0.88888,1.22221,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.1111,1.22221,1.22221,0.598,1.1111,1.77776,0.88888,2.2441,0.0,0.15813034891375907,0.04999999999999999,0.039999999999999994,0.054999999999999986,1.0000000005557308,0.9999999997544363,0.5955010769139155,0.9527972072609856,0.9999999999776161,1.000000000023005,0.999999999937863,0.04999999999999999,0.054999999999999986,0.054999999999999986,0.08190658813861122,0.04999999999999999,0.07999999999999999,0.039999999999999994,1.000000000311929,0.0,8.7866879,212.6115,3056.495,1634.9078,-55.867993,-25.567139,-28.885215,-14.058701,-5.2224939,-1.7695723,-11.39781,337.14477,3156.1199,1372.6309,-1753.2533,175.59543,5101.4562,5227.6219,-103.94342,8.7866879,974.0525558999999,.
2026.0,600.5,1.22221,0.99999,1.33332,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.22221,1.33332,1.33332,0.58,1.22221,1.88887,0.99999,2.2441,0.0,0.15813034891375904,0.054999999999999986,0.04499999999999999,0.05999999999999999,1.000000000555731,0.9999999997544367,0.5955010769139155,0.9527972072609843,0.9999999999776159,1.0000000000230043,0.9999999999378631,0.054999999999999986,0.05999999999999999,0.05999999999999999,0.07944117244213128,0.054999999999999986,0.08499999999999998,0.04499999999999999,1.000000000311929,0.0,8.7911945,212.68817,3046.269,1639.5011,-54.952728,-25.43047,-28.897431,-14.065911,-5.1732499,-1.7546074,-6.0234805,337.26167,3162.8914,1376.3476,-1762.2499,175.65885,5060.8318,5185.5044,-93.404621,8.7911945,978.9426987999999,.
2027.0,600.5,1.33332,1.1111,1.55554,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.33332,1.44443,1.44443,0.555,1.33332,1.99998,0.99999,2.2441,0.0,0.15813034891375907,0.05999999999999999,0.04999999999999999,0.06999999999999998,1.0000000005557308,0.9999999997544365,0.5955010769139154,0.9527972072609879,0.9999999999776154,1.0000000000230052,0.9999999999378634,0.05999999999999999,0.06499999999999999,0.06499999999999999,0.07601698397479806,0.05999999999999999,0.08999999999999998,0.04499999999999999,1.0000000003119278,0.0,8.7923617,212.76018,3035.8295,1644.3163,-54.938192,-25.239639,-29.312956,-14.067779,-5.1532417,-1.7452408,-11.149502,337.36707,3169.8556,1379.9576,-1771.1275,175.71853,5019.4007,5142.5136,-103.35025,8.7923617,985.1044479999999,.
2028.0,600.5,1.44443,1.22221,1.66665,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.44443,1.66665,1.55554,0.531,1.44443,1.99998,1.1111,2.2441,0.0,0.1581303489137591,0.06499999999999999,0.054999999999999986,0.07499999999999998,1.0000000005557301,0.9999999997544371,0.5955010769139154,0.9527972072609866,0.9999999999776156,1.0000000000230045,0.9999999999378628,0.06499999999999999,0.07499999999999998,0.06999999999999998,0.07272976304615812,0.06499999999999999,0.08999999999999998,0.04999999999999999,1.0000000003119294,0.0,8.7938808,212.83284,3025.1538,1649.7513,-55.022561,-25.247765,-29.53284,-14.070209,-5.1441165,-1.7392894,-11.221868,337.47563,3176.9072,1383.3829,-1779.9938,175.7787,4977.4863,5098.8147,-103.41248,8.7938808,992.0117759999999,.
2029.0,600.5,1.55554,1.33332,1.77776,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.55554,1.77776,1.66665,0.515,1.55554,2.11109,1.22221,2.2441,0.0,0.1581303489137591,0.06999999999999998,0.05999999999999999,0.07999999999999999,1.0000000005557308,0.9999999997544368,0.5955010769139153,0.9527972072609866,0.9999999999776154,1.0000000000230045,0.9999999999378636,0.06999999999999998,0.07999999999999999,0.07499999999999998,0.07053828242706488,0.06999999999999998,0.09499999999999997,0.054999999999999986,1.0000000003119283,0.0,8.7962416,212.90246,3014.1954,1655.813,-54.963758,-31.042446,-29.958704,-14.073987,-9.9120515,-2.2988036,-11.290808,337.58219,3184.0415,1386.6182,-1789.2366,175.83629,4935.0312,5054.479,-103.5969,8.7962416,1007.2384109999999,.
2030.0,600.5,1.66665,1.33332,1.88887,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,1.66665,1.88887,1.77776,0.493,1.66665,2.2222,1.22221,2.2441,0.0,0.15813034891375904,0.07499999999999998,0.05999999999999999,0.08499999999999998,1.0000000005557308,0.9999999997544365,0.5955010769139155,0.9472027965259068,0.9999999999776162,1.0000000000230047,0.999999999937863,0.07499999999999998,0.08499999999999998,0.07999999999999999,0.06752499657581161,0.07499999999999998,0.09999999999999998,0.054999999999999986,1.0000000003119287,0.0,8.7990371,212.98517,3003.0008,1662.5026,-55.100998,-25.31496,-29.969749,-14.078459,-5.0203858,-1.7530802,-11.21095,337.72045,3191.2301,1389.6523,-1789.6618,175.90443,4891.9639,5009.4405,-103.40802,8.7990371,1041.12375,.
2031.0,600.5,1.77776,1.44443,2.11109,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,1.77776,1.99998,1.88887,0.472,1.77776,2.33331,1.33332,2.2441,0.0,0.15813034891375902,0.07999999999999999,0.06499999999999999,0.09499999999999997,1.0000000005557312,0.9999999997544367,0.5955010769139155,0.947202796525907,0.9999999999776166,1.0000000000230045,0.9999999999378631,0.07999999999999999,0.08999999999999998,0.08499999999999998,0.06464867826325164,0.07999999999999999,0.10499999999999998,0.05999999999999999,1.0000000003119285,0.0,8.8037769,213.05976,2991.6083,1669.7616,-55.168931,-30.927289,-30.395463,-14.086043,-9.9168732,-2.2864769,-16.471087,337.84371,3198.4622,1392.486,-1798.7027,175.96592,4848.0203,4963.6286,-103.3842,8.8037769,1081.19373,.
2032.0,600.5,1.88887,1.55554,2.2222,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,1.99998,2.2222,2.11109,0.458,1.99998,2.44442,1.44443,2.2441,0.0,0.15813034891375907,0.08499999999999998,0.06999999999999998,0.09999999999999998,1.0000000005557306,0.9999999997544368,0.5955010769139153,0.9472027965259053,0.9999999999776155,1.0000000000230047,0.9999999999378631,0.08999999999999998,0.09999999999999998,0.09499999999999997,0.06273113272154507,0.08999999999999998,0.10999999999999997,0.06499999999999999,1.000000000311929,0.0,8.8085787,213.89595,2980.009,1677.0385,-55.192688,-25.392653,-30.618427,-14.093726,-5.1986863,-1.7603427,-11.303536,339.55559,3205.7456,1395.1206,-1799.4362,176.64766,4803.638,4917.069,-103.44428,8.8085787,1122.34927,.
2033.0,600.5,2.11109,1.66665,2.33331,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,2.11109,2.33331,2.2222,0.432,2.11109,2.55553,1.44443,2.2441,0.0,0.1581303489137591,0.09499999999999997,0.07499999999999998,0.10499999999999998,1.0000000005557315,0.9999999997544361,0.5955010769139155,0.9472027965259068,0.9999999999776155,1.0000000000230047,0.9999999999378631,0.09499999999999997,0.10499999999999998,0.09999999999999998,0.05916997671551846,0.09499999999999997,0.11499999999999998,0.06499999999999999,1.0000000003119291,0.0,8.8137022,215.01722,2968.1797,1684.938,-55.177431,-31.002538,-31.042836,-14.101924,-9.9233322,-2.3114981,-16.609539,341.74082,3213.1132,1397.5575,-1808.6362,177.56404,4758.8947,4869.8117,-103.39512,8.8137022,1163.44541,.
2034.0,600.5,2.2222,1.77776,2.55553,5.3983,12.2168,154.83028,9634.367,89.349,173.879,64.3741,2.33331,2.44442,2.33331,0.414,2.2222,2.66664,1.55554,2.2441,0.0,0.15813034891375907,0.09999999999999998,0.07999999999999999,0.11499999999999998,1.0000000005557308,0.9999999997544365,0.5955010769139153,0.9416083955642585,0.9999999999776154,1.0000000000230038,0.9999999999378628,0.10499999999999998,0.10999999999999997,0.10499999999999998,0.05670456101903856,0.09999999999999998,0.11999999999999998,0.06999999999999998,1.0000000003119294,0.0,8.8163792,216.12565,2956.1305,1693.5211,-55.011988,-31.030112,-31.258109,-14.106207,-9.9449302,-2.2964589,-16.528325,343.73199,3220.5724,1399.7979,-1817.6863,178.47394,4713.5178,4821.8759,-103.69926,8.8163792,1207.9492599999999,.
