ExperimentTag,FunctionName,2125.0,2126.0,2127.0,2128.0,2129.0,2130.0,2131.0,2132.0,2133.0,2134.0,2135.0,2136.0,2137.0,2138.0,2139.0,2140.0,2141.0,2142.0,2143.0,2144.0,2145.0,2146.0,2147.0,2148.0,2149.0,2150.0,2151.0,2152.0,2153.0,2154.0,2155.0,2156.0,2157.0,2158.0,2159.0,2160.0,2161.0,2162.0,2163.0,2164.0,2165.0,2166.0,2167.0,2168.0,2169.0,2170.0,2171.0,2172.0,2173.0,2174.0,2175.0,2176.0,2177.0,2178.0,2179.0,2180.0,2181.0,2182.0,2183.0,2184.0,2185.0,2186.0,2187.0,2188.0,2189.0,2190.0,2191.0,2192.0,2193.0,2194.0,2195.0,2196.0,2197.0,2198.0,2199.0,2200.0,2201.0,2202.0,2203.0,2204.0,2205.0,2206.0,2207.0,2208.0,2209.0,2210.0,2211.0,2212.0,2213.0,2214.0,2215.0,2216.0,2217.0,2218.0,2219.0,2220.0,2221.0,2222.0,2223.0,2224.0,2225.0,2226.0,2227.0,2228.0,2229.0,2230.0,2231.0,2232.0,2233.0,2234.0,2235.0,2236.0,2237.0,2238.0,2239.0,2240.0,2241.0,2242.0,2243.0,2244.0,2245.0,2246.0,2247.0,2248.0,2249.0,2250.0,2251.0,2252.0,2253.0,2254.0,2255.0,2256.0,2257.0,2258.0,2259.0,2260.0,2261.0,2262.0,2263.0,2264.0,2265.0,2266.0,2267.0,2268.0,2269.0,2270.0,2271.0,2272.0,2273.0,2274.0,2275.0,2276.0,2277.0,2278.0,2279.0,2280.0,2281.0,2282.0,2283.0,2284.0,2285.0,2286.0,2287.0,2288.0,2289.0,2290.0,2291.0,2292.0,2293.0,2294.0,2295.0,2296.0,2297.0,2298.0,2299.0,2300.0,2301.0,2302.0,2303.0,2304.0,2305.0,2306.0,2307.0,2308.0,2309.0,2310.0,2311.0,2312.0,2313.0,2314.0,2315.0,2316.0,2317.0,2318.0,2319.0,2320.0
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.4598202999999998,1.3936862999999997,1.3524980999999998,1.3179278999999997,1.2879625000000001,1.2615816999999998,1.2379826999999999,1.2128352999999996,1.1851330999999998,1.1596104999999999,1.1377164999999998,1.1146232999999997,1.0914553,1.0685005,1.0463616999999998,1.0230305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.8208312699999998,1.7189649659999995,1.6705600259999998,1.6375054979999997,1.6159156239999999,1.6033138059999996,1.599597354,1.5982923939999996,1.5933197119999996,1.594882126,1.6055991579999997,1.6148082359999996,1.625180464,1.6362993399999999,1.6491031839999999,1.6617082279999997,1.67488102,1.711523746,1.748337004,1.7856338859999998,1.8230379939999999,1.857781972,1.8895134519999999,1.921514086,1.9537698159999999,1.98631387,2.019310498,2.0524324419999997,2.08566406,2.1193392699999998,2.153308708,2.18613808,2.216593342,2.245781404,2.274285898,2.302286446,2.329909624,2.356798402,2.3824441719999996,2.406841066,2.4308658999999997,2.454356566,2.477199736,2.4991340319999997,2.52039178,2.541341026,2.561301892,2.5798233106,2.5974738154,2.6144223508,2.6302402774,2.6453713672,2.6591357997999996,2.6721468118,2.6841053134,2.6948479312,2.7047602,2.7136909504,2.7213600682,2.7282622114,2.73430907884,2.7395839,2.74362385456,2.746796223268,2.7482495499999997,2.7482495500000006,2.74824955,2.74824955,2.7482495499999997,2.747664890776,2.7482495499999997,2.747814694264,2.7482495500000006,2.7481719984327997,2.7482495500000006,2.7482232987604,2.7482495499999997,2.7482495499999997,2.748086358373,2.7482495499999997,2.7482495499999997,2.7482495499999997,2.7482495500000006,2.7482260109913996,2.7482495499999997,2.7482495500000006,2.74824955,2.748249549999999,2.7482495499999997,2.7482495500000006,2.7482495499999997,2.7482495499999997,2.74824955,2.7482495499999997,2.7482495499999997,2.7482495500000006,2.7482495499999997,2.7482495499999997,2.7482495499999997,2.748249549999999,2.7482495499999997,2.7482495499999997,2.74824955,2.7482495499999993,2.7482495499999997,2.7482495499999997,2.7482495499999997,2.74824659969758,2.7482495499999997,2.7482495499999997,2.7482495499999993,2.7482495500000006,2.7482495499999997,2.7482242063888,2.748049979176,2.7482495499999997,2.7482495499999997,2.748249549999999,2.7482495499999997,2.7481789653526,2.7482495499999997,2.7481280420422,2.7482495499999993,2.74824955,2.7482495499999997,2.7482495499999997,2.7482495499999997,2.7482495499999997,2.7479720142639996,2.74743963451,2.7482495499999997,2.747177692894,2.747235779794,2.747625337972,2.747686457278,2.74749793066,2.747731309354,2.748002198752,2.7482495500000006,2.74824955,2.747937881908,2.74824955,2.7482495499999997,2.7482495499999997,2.747809813438,2.74718111689,2.747924383654,2.747455058512,2.747373604696,2.7482495499999993,2.7482495499999997,2.746867738078,2.7439762447,2.7482495499999997,2.74778648677,2.7173675764,2.6863397146,2.6557092766,2.6274893518,2.6005699108,2.5727001867999997,2.549462428,2.5342706799999997,2.512905292,2.4967184319999998,2.482569406,2.469963286,2.458388242,2.4463492479999998,2.4363116920000003,2.428992388,2.4226516719999998,2.418292936,2.414545552,2.4112691379999998,2.41488847,2.41954921,2.425777552,2.4335612739999997,2.442483388,2.4524790039999997,2.463924232,2.47645,2.490428062,2.505267226,2.522039842,2.540263006,2.5595890299999997,2.58038695,2.6019489142000003,2.6239966066,2.6472648646,2.6716712445999997,2.6967272392,2.7219944584,2.7482495499999997
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.4099802349999997,1.2408017969999994,1.1391503729999994,1.0563441869999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.8049991930599996,1.6074685891199993,1.5001569466799993,1.4187328134599997,1.3693005379,1.38061925434,1.3967535552399999,1.41584707126,1.43396620588,1.4555846134,1.4815877518,1.5074461108000001,1.5344481395799998,1.56176051824,1.5894718640199998,1.6175780362,1.64545307164,1.67344168528,1.70205961546,1.73120599774,1.7606453651199998,1.7882187695200003,1.81339213096,1.83875004604,1.8640408348,1.88934760324,1.9151458780600001,1.9410971554,1.9668808210600002,1.9925705332,2.01830286268,2.0430523689399998,2.06607214774,2.0883051751600004,2.1098231848,2.13040976572,2.15056377262,2.1700964965600003,2.18904540814,2.20714190002,2.2247345216800003,2.2418237250999997,2.2582655765200004,2.273854721014,2.2888367907580003,2.3032766069740003,2.316616605676,2.328976551358,2.3403359255860003,2.35119192823,2.361405142414,2.370961539262,2.379258162874,2.386623379636,2.392976381356,2.398533622714,2.4033587387032,2.4075938841778,2.4111064763452,2.4136782523138,2.4154615654582603,2.4160821355,2.416037517467614,2.4160821355,2.4160821355000004,2.4160821355,2.4160821355000004,2.4160821355000004,2.4160821355,2.41554198962764,2.416082135499999,2.41591191270238,2.416082135500001,2.415986074901728,2.4160821355,2.416055437812682,2.4160821355,2.4160821355,2.41574644880218,2.4159420088069057,2.4160821355000013,2.4160821355,2.4160821355000004,2.4160821355,2.4160821355,2.4160821355000004,2.4160821355000004,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.4160821355000004,2.4160821355,2.4160821355,2.416082135499999,2.416082135499999,2.4160821355,2.4160821355,2.4160821355,2.4160821355000004,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.416082135500001,2.4160821355,2.4160821355,2.4160821355000004,2.4160821355,2.4160821355000004,2.4160821355,2.415985066974664,2.4160290287845783,2.4160821355,2.4160821355,2.4160821355,2.416050204598702,2.4160821355,2.4159152544967,2.4160821355,2.4160821355,2.4160821355,2.4160821355,2.416040592092182,2.4160821355,2.41581249630424,2.4154223680468,2.4160821355,2.4152403132730003,2.41534267531228,2.4157233274882604,2.4157355244164203,2.41560017587072,2.41572022495174,2.41589154139516,2.4160821355,2.4160821354999995,2.4158494003837605,2.4160821355,2.4160821355,2.4160821355,2.4157270610326003,2.41524940963294,2.41582075967962,2.41546185876412,2.41536453412942,2.4160821355,2.4159614614297844,2.414473388506,2.4123773446696,2.4160821355,2.4160821355,2.391944965912,2.36728337122,2.3430544876,2.3209531175800002,2.299734563644,2.277836029126,2.25956465452,2.2477099627,2.2308730370200003,2.2181686228000004,2.20709229886,2.1972079045,2.18808912052,2.1784484017000003,2.17039150828,2.1644541094600003,2.15952774616,2.15609226076,2.15313355594,2.1502235629,2.15281735948,2.1565186966,2.1614389217200003,2.1674477917,2.17444165732,2.1823001461000002,2.19134581138,2.20122879148,2.2122829392399996,2.2239864218800003,2.23722427456,2.25163269712,2.2669233700599998,2.283431410306,2.3005448806780002,2.317995895546,2.336379154156,2.35561264255,2.37538932634,2.39532001867,2.4160821355
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.4902373831899993,1.2410990030099993,1.0950009593099992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.6773124805167994,1.4043093525083994,1.2533126391977993,1.1591724844,1.1645775700444,1.1735715594304,1.1866162984066,1.2022193943568,1.2171314634796,1.2348255081394,1.256225007457,1.277486898985,1.2997491632416,1.3223290402594,1.3453107339124002,1.3689330265468,1.3927403433178,1.4169558185866,1.4418295248682,1.467151696495,1.4925836638324002,1.516221828838,1.5376062706606,1.5590164814668,1.5805190803384002,1.6020751067452002,1.6239914619598,1.6460677336762002,1.6683320174086003,1.6908769610380001,1.7134992352378,1.7353529040340003,1.7559772198894001,1.7761136374774003,1.7956543097044002,1.814600145925,1.8333615248794002,1.8518969233108002,1.8699124189168002,1.8870207801652001,1.9038125797246002,1.9202669024392,1.9361380572298001,1.9514311341202002,1.9664837398630002,1.9811855118772002,1.9953404783416002,2.0087756965450003,2.0213581763296,2.0335543717279605,2.04530063736592,2.0562564293936205,2.0665436816341005,2.07640611292996,2.08550871114166,2.0940008289049,2.1019333652767003,2.1092978856979006,2.11602373331608,2.12193406110016,2.1271209217172204,2.13189722172316,2.136118063256938,2.139826715772382,2.14295911535602,2.1452732764895983,2.1465055684526555,2.147026529755,2.1468584769269197,2.1465020355155566,2.147026529755,2.1469058759135136,2.147026529755001,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.146736129796309,2.147026529755,2.147005554606597,2.147026529755,2.147026529755,2.1469708769357965,2.147020372663335,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.1470265297550006,2.1470265297549997,2.147026529755,2.147026529755,2.1470265297550006,2.1470265297550006,2.1470265297549997,2.147026529755,2.147026529755,2.1470265297550006,2.147026529755,2.147026529755,2.1470265297550006,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.147026529755,2.1469368831504374,2.147026529755001,2.1469251314038713,2.147026529755,2.1470243882538513,2.147026529755,2.147026529755,2.1469960667821573,2.147026529755001,2.1469547388086676,2.147026529755,2.1470240663671234,2.147026529755,2.147026529755,2.1470265297550006,2.147026529755,2.146868810785355,2.1465462214689133,2.147026529755,2.1462128824827884,2.1462768219445882,2.1465818598433244,2.1465851220171395,2.1465429604996977,2.1467079449645916,2.1468768564714207,2.147026529755,2.147026529755,2.146840203493472,2.147026529755,2.147026529755,2.147026529755,2.146711014319802,2.1462976238680254,2.1467317557180143,2.1464193814770396,2.1463250349334566,2.147026529755,2.1469539207957844,2.146161623014292,2.1445379772020563,2.147026529755,2.1461612289330754,2.12597736579244,2.10530073724696,2.08495332459118,2.06604303823054,2.04806808566794,2.0296039062354403,2.0141765779006002,2.0038442665492004,1.9896741835408003,1.9788250162924004,1.9694209788406,1.9610067797758002,1.9534367215954003,1.9454428569322002,1.9388631213406002,1.9339653138454003,1.9297429560514003,1.9267917933196002,1.9245938123926003,1.9225197635068003,1.9249257268216002,1.9280326017664002,1.9322673716602004,1.9374909997276002,1.9434674434960002,1.9501697057626002,1.9578409503094,1.9662150551032003,1.9755411596848003,1.9854125817814001,1.9965630052180001,2.0087077665754003,2.0215761852376,2.0354188946851,2.04975757203634,2.0644127980858,2.0798476232816805,2.0960138577350804,2.1126903700268804,2.1295103442261403,2.147026529755
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.5830587088176993,1.2743679359126994,1.1010083978984992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0065973971475002,1.0161600992622999,1.0254857550714997,1.0347365957977,1.0444475463318998,1.0542919239864998,1.0636482262267,1.0694007443773,1.0704056993082998,1.0707373657314998,1.0708257620844999,1.0699859081574998,1.0686501252990996,1.0665512522137,1.0637164278217002,1.0602713556342998,1.0559377731438997,1.0491660102043001,1.0389506985414998,1.0268583018372999,1.0129137269599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125",Tau,1.6176898341259514,1.2887532604386653,1.1112363275059132,1.010981486373364,1.015415499521062,1.022799906228286,1.033377977864314,1.045964590370326,1.058024339709112,1.072136805419566,1.089468668432044,1.1066532733949501,1.124631229425886,1.142976393118828,1.1683986953159082,1.1973084974697699,1.2261950042026417,1.2553411210449938,1.2854965090640498,1.316221282261918,1.34667032473711,1.372416963841216,1.391765274502876,1.4106732272470357,1.429502109246766,1.4475004761550418,1.4649400946170716,1.4816098788658119,1.4975539377956741,1.513024168771954,1.5277684816934198,1.5395035372330241,1.5468367762102777,1.5519723564318761,1.554944655044638,1.5586785395520761,1.5753395337666762,1.591890395337082,1.6082135780171503,1.62389578545559,1.6393656290704302,1.6546048953157182,1.6695476079170681,1.684198148074084,1.6986889083686862,1.71292003954003,1.726614703342396,1.7397268110865003,1.7523312927646961,1.7647476507061843,1.77697217332702,1.7888736542215962,1.80018392188402,1.8112071444448783,1.8216627529426301,1.831512167949322,1.8410690986621014,1.850018729104794,1.8584921920252855,1.8665722911394975,1.874136080229285,1.881435417049875,1.88824165368141,1.8946368859604,1.9007137599963744,1.9061989004131696,1.9112026876127741,1.9159764245260105,1.9203477077917015,1.9243016769164831,1.9279448260443717,1.9288838923387952,1.9290914891015505,1.9290914891015498,1.9290914891015505,1.9290899312162284,1.92909148910155,1.9290914891015503,1.9290203764522376,1.92909148910155,1.92909148910155,1.9290914891015505,1.9290914891015505,1.9290914891015505,1.9290873862189903,1.929091489101551,1.9290914891015503,1.9290914891015503,1.9290914891015505,1.9290914891015503,1.9290914891015503,1.9290914891015505,1.92909148910155,1.9290914891015503,1.92909148910155,1.92909148910155,1.9290914891015505,1.92909148910155,1.9290914891015505,1.9290914891015505,1.9290393651108402,1.9290914891015505,1.9290914891015505,1.929091489101551,1.9290914891015505,1.9290914891015503,1.9290914891015503,1.9290914891015503,1.9290914891015505,1.9290914891015503,1.92909148910155,1.92909148910155,1.9290914891015505,1.9290664435368505,1.9289915882324706,1.9290914891015503,1.92909148910155,1.9290914891015503,1.9290914891015505,1.9290802915464655,1.9290914891015505,1.9290276437230773,1.9290914891015505,1.9290888850524377,1.9290914891015498,1.9290914891015503,1.9290907349775528,1.92909148910155,1.928949865102482,1.928706649588716,1.9290914891015503,1.9284372155798928,1.9285501705010386,1.9287312045193254,1.9287873789214167,1.9286495547329388,1.92877177571906,1.9288870765525774,1.9290914891015505,1.9290914891015505,1.9290036819313237,1.929091489101551,1.9290914891015503,1.929091489101551,1.9289130545790851,1.9285752015570803,1.9289436338887325,1.9286247842243505,1.9285567852228085,1.9290914891015503,1.9288886336003057,1.9283190812581443,1.927338597159341,1.9290914891015505,1.9279044162698409,1.9110299822549346,1.8937225640404218,1.876677175999605,1.8607870567251101,1.8455829615640669,1.830260847599542,1.8171305263094863,1.808201498027464,1.7962155785981622,1.7870968864634142,1.779287599053982,1.772275278637144,1.7658960415630842,1.759159975869748,1.7535188465717682,1.7495204088449623,1.7461067751718482,1.743693843838852,1.7418455419963061,1.7402271574735901,1.7422905111683142,1.744981084285822,1.748614208406346,1.753081731034858,1.7582114365895443,1.763915069726416,1.7704272542068002,1.7775460435135781,1.7854339151036802,1.7937851607305022,1.8031853401568383,1.8134188180082922,1.8242380660731763,1.8358249586609028,1.847839900189503,1.860103289216433,1.8730285741913972,1.886581322520564,1.900504837040673,1.9145135257161403,1.9290914891015503
