Fig2, disc 0.0, temp0 971.25, 3rd payer, ffi removal, Wpt fitted, 2025-2125. Solve status Optimal. Total revenue -20540044.524821173
Year,Agriculture mtC,Black_walnut_10 mhectares,Black_walnut_150 mhectares,Black_walnut_55 mhectares,C2F6 kt,CF4 kt,CH4 mt,Carbon mtC,HFC125 kt,HFC134a kt,HFC143a kt,Loblolly_pine_10 mhectares,Loblolly_pine_150 mhectares,Loblolly_pine_24 mhectares,N2O mt,Ponderosa_pine_10 mhectares,Ponderosa_pine_103 mhectares,Ponderosa_pine_150 mhectares,SF6 kt,Seaweed mtC,Agriculture % max bid,Black_walnut_10 % max bid,Black_walnut_150 % max bid,Black_walnut_55 % max bid,C2F6 % max bid,CF4 % max bid,CH4 % max bid,Carbon % max bid,HFC125 % max bid,HFC134a % max bid,HFC143a % max bid,Loblolly_pine_10 % max bid,Loblolly_pine_150 % max bid,Loblolly_pine_24 % max bid,N2O % max bid,Ponderosa_pine_10 % max bid,Ponderosa_pine_103 % max bid,Ponderosa_pine_150 % max bid,SF6 % max bid,Seaweed % max bid,Agriculture $M/mtC,Black_walnut_10 $M/mhectares,Black_walnut_150 $M/mhectares,Black_walnut_55 $M/mhectares,C2F6 $M/kt,CF4 $M/kt,CH4 $M/mt,Carbon $M/mtC,HFC125 $M/kt,HFC134a $M/kt,HFC143a $M/kt,Loblolly_pine_10 $M/mhectares,Loblolly_pine_150 $M/mhectares,Loblolly_pine_24 $M/mhectares,N2O $M/mt,Ponderosa_pine_10 $M/mhectares,Ponderosa_pine_103 $M/mhectares,Ponderosa_pine_150 $M/mhectares,SF6 $M/kt,Seaweed $M/mtC,temp change,Capt pi
2025.0,771.9,7.7777,9.77768,8.99991,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.22213,7.88881,0.087,7.7777,12.33321,10.33323,2.2441,0.0,0.203265306122449,0.3499999999999999,0.4399999999999999,0.4049999999999999,1.0000000005557308,0.9999999997544363,0.5468939230685095,0.9220279677649152,0.9999999999776161,1.000000000023005,0.999999999937863,0.3499999999999999,0.4149999999999999,0.3549999999999999,0.011916175866319692,0.3499999999999999,0.5549999999999998,0.4649999999999999,1.000000000311929,0.0,25.432039,614.00668,11194.138,5077.233,-171.22051,-82.621908,-66.367718,-25.432039,-11.617199,-4.138596,-27.365365,973.45998,10056.76,3959.5441,-4223.2891,507.11136,18053.025,20132.119,-326.13793,25.432039,973.8201203,.
2026.0,771.9,7.7777,9.77768,9.11102,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.33324,7.99992,0.084,7.7777,12.33321,10.22212,2.2441,0.0,0.20326530612244897,0.3499999999999999,0.4399999999999999,0.4099999999999999,1.000000000555731,0.9999999997544367,0.5468939230685095,0.9220279677649139,0.9999999999776159,1.0000000000230043,0.9999999999378631,0.3499999999999999,0.41999999999999993,0.35999999999999993,0.011505273250239706,0.3499999999999999,0.5549999999999998,0.4599999999999999,1.000000000311929,0.0,25.432039,614.00668,11204.811,5111.9438,-159.64412,-79.979244,-66.367718,-25.432039,-9.388093,-3.8849812,-12.840485,973.45998,10111.769,3970.0526,-4240.0993,507.11136,17990.079,20076.668,-305.76609,25.432039,978.3024419,.
2027.0,771.9,7.7777,9.77768,9.11102,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.33324,7.99992,0.081,7.7777,12.2221,10.22212,2.2441,0.0,0.203265306122449,0.3499999999999999,0.4399999999999999,0.4099999999999999,1.0000000005557308,0.9999999997544365,0.5468939230685094,0.9220279677649175,0.9999999999776154,1.0000000000230052,0.9999999999378634,0.3499999999999999,0.41999999999999993,0.35999999999999993,0.011094370634159715,0.3499999999999999,0.5499999999999998,0.4599999999999999,1.0000000003119278,0.0,25.432039,614.00668,11215.163,5147.9237,-171.22051,-79.979244,-67.348975,-25.432039,-9.388093,-3.8849812,-27.365365,973.45998,10168.758,3981.1807,-4267.6211,507.11136,17924.614,20018.509,-326.13793,25.432039,983.9515359999999,.
2028.0,771.9,7.7777,9.77768,9.22213,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.44435,7.99992,0.078,7.7777,12.2221,10.22212,2.2441,0.0,0.20326530612244903,0.3499999999999999,0.4399999999999999,0.4149999999999999,1.0000000005557301,0.9999999997544371,0.5468939230685094,0.9220279677649162,0.9999999999776156,1.0000000000230045,0.9999999999378628,0.3499999999999999,0.42499999999999993,0.35999999999999993,0.010683468018079723,0.3499999999999999,0.5499999999999998,0.4599999999999999,1.0000000003119294,0.0,25.432039,614.00668,11225.131,5186.5258,-179.1347,-79.979244,-67.757872,-25.432039,-13.141126,-3.8849812,-24.901535,973.45998,10227.51,3996.4802,-4284.4314,507.11136,17857.172,19958.136,-321.30085,25.432039,990.283862,.
2029.0,771.9,7.7777,9.77768,9.33324,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.55546,8.11103,0.078,7.7777,12.11099,10.11101,2.2441,0.0,0.20326530612244903,0.3499999999999999,0.4399999999999999,0.41999999999999993,1.0000000005557308,0.9999999997544368,0.5468939230685093,0.9220279677649162,0.9999999999776154,1.0000000000230045,0.9999999999378636,0.3499999999999999,0.4299999999999999,0.3649999999999999,0.010683468018079728,0.3499999999999999,0.5449999999999998,0.4549999999999999,1.0000000003119283,0.0,25.432039,614.00668,11234.58,5227.2797,-159.64412,-91.109075,-68.672755,-25.432039,-18.776186,-4.9531039,-23.21714,973.45998,10288.053,4013.027,-4301.2417,507.11136,17787.547,19895.766,-317.99398,25.432039,1004.480699,.
2030.0,771.9,7.7777,9.77768,9.44435,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.55546,8.11103,0.075,7.7777,12.001345,10.11101,2.2441,0.0,0.20326530612244897,0.3499999999999999,0.4399999999999999,0.42499999999999993,1.0000000005557308,0.9999999997544365,0.5468939230685095,0.9220279677649157,0.9999999999776162,1.0000000000230047,0.999999999937863,0.3499999999999999,0.4299999999999999,0.3649999999999999,0.010272565401999738,0.3499999999999999,0.5400659256592565,0.4549999999999999,1.0000000003119287,0.0,25.432039,614.00668,11243.638,5270.5468,-179.1347,-84.428563,-68.836218,-25.432039,-13.141126,-4.3119795,-24.901535,973.45998,10350.304,4030.6572,-4318.6734,507.11136,17715.69,19831.152,-326.13793,25.432039,1036.300434,.
2031.0,771.9,7.7777,9.77768,9.55546,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.66657,8.11103,0.072,7.7777,11.99988,10.11101,2.2441,0.0,0.20326530612244892,0.3499999999999999,0.4399999999999999,0.4299999999999999,1.0000000005557312,0.9999999997544367,0.5468939230685095,0.9220279677649159,0.9999999999776166,1.0000000000230045,0.9999999999378631,0.3499999999999999,0.4349999999999999,0.3649999999999999,0.009861662785919743,0.3499999999999999,0.5399999999999998,0.4549999999999999,1.0000000003119285,0.0,25.432039,614.00668,11252.406,5315.9719,-190.7111,-98.201058,-69.817475,-25.432039,-24.758325,-5.3801022,-37.74202,973.45998,10414.365,4048.1871,-4335.4837,507.11136,17641.612,19764.023,-326.13793,25.432039,1073.8116599999998,.
2032.0,771.9,7.7777,9.77768,9.66657,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.7777,9.77768,8.22214,0.072,7.7777,11.88877,9.9999,2.2441,0.0,0.203265306122449,0.3499999999999999,0.4399999999999999,0.4349999999999999,1.0000000005557306,0.9999999997544368,0.5468939230685093,0.9220279677649142,0.9999999999776155,1.0000000000230047,0.9999999999378631,0.3499999999999999,0.4399999999999999,0.3699999999999999,0.009861662785919748,0.3499999999999999,0.5349999999999998,0.4499999999999999,1.000000000311929,0.0,25.432039,616.44096,11260.817,5361.8664,-171.22051,-82.621908,-70.323461,-25.432039,-11.617199,-3.8849812,-23.21714,978.53871,10480.468,4069.5528,-4339.4751,509.09382,17564.937,19694.372,-317.99398,25.432039,1112.0359899999999,.
2033.0,771.9,7.88881,9.88879,9.77768,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.88881,9.77768,8.33325,0.069,7.88881,11.88877,9.9999,2.2441,0.0,0.20326530612244906,0.3549999999999999,0.4449999999999999,0.4399999999999999,1.0000000005557315,0.9999999997544361,0.5468939230685095,0.9220279677649157,0.9999999999776155,1.0000000000230047,0.9999999999378631,0.3549999999999999,0.4399999999999999,0.3749999999999999,0.009450760169839756,0.3549999999999999,0.5349999999999998,0.4499999999999999,1.0000000003119291,0.0,25.432039,619.79686,11268.782,5410.1734,-190.7111,-95.558394,-71.207629,-25.432039,-22.529219,-5.3801022,-37.74202,985.16231,10548.777,4094.8171,-4363.0055,511.83453,17485.69,19622.32,-326.13793,25.432039,1149.73678,.
2034.0,771.9,7.88881,9.88879,9.88879,5.3983,12.2168,142.19242,9434.0236,89.349,173.879,64.3741,7.88881,9.88879,8.33325,0.066,7.88881,11.77766,9.88879,2.2441,0.0,0.203265306122449,0.3549999999999999,0.4449999999999999,0.4449999999999999,1.0000000005557308,0.9999999997544365,0.5468939230685093,0.9220279677649139,0.9999999999776154,1.0000000000230038,0.9999999999378628,0.3549999999999999,0.4449999999999999,0.3749999999999999,0.00903985755375977,0.3549999999999999,0.5299999999999998,0.4449999999999999,1.0000000003119294,0.0,25.432039,623.11871,11276.412,5461.0959,-190.7111,-98.201058,-71.713615,-25.432039,-24.758325,-5.3801022,-37.74202,991.19008,10619.372,4120.4351,-4390.5273,514.55997,17403.881,19548.026,-326.13793,25.432039,1190.0977,.
