Tau search, disc 0.03, temp0 971.25, tau 1.7, ffi removal, Wpt fitted, 2025-2125. Solve status Optimal. Total revenue 0.038621993613384475
Year,Agriculture mtC,Black_walnut_10 mhectares,Black_walnut_150 mhectares,Black_walnut_55 mhectares,C2F6 kt,CF4 kt,CH4 mt,Carbon mtC,HFC125 kt,HFC134a kt,HFC143a kt,Loblolly_pine_10 mhectares,Loblolly_pine_150 mhectares,Loblolly_pine_24 mhectares,N2O mt,Ponderosa_pine_10 mhectares,Ponderosa_pine_103 mhectares,Ponderosa_pine_150 mhectares,SF6 kt,Seaweed mt,Agriculture % max bid,Black_walnut_10 % max bid,Black_walnut_150 % max bid,Black_walnut_55 % max bid,C2F6 % max bid,CF4 % max bid,CH4 % max bid,Carbon % max bid,HFC125 % max bid,HFC134a % max bid,HFC143a % max bid,Loblolly_pine_10 % max bid,Loblolly_pine_150 % max bid,Loblolly_pine_24 % max bid,N2O % max bid,Ponderosa_pine_10 % max bid,Ponderosa_pine_103 % max bid,Ponderosa_pine_150 % max bid,SF6 % max bid,Seaweed % max bid,Agriculture $M/mtC,Black_walnut_10 $M/mhectares,Black_walnut_150 $M/mhectares,Black_walnut_55 $M/mhectares,C2F6 $M/kt,CF4 $M/kt,CH4 $M/mt,Carbon $M/mtC,HFC125 $M/kt,HFC134a $M/kt,HFC143a $M/kt,Loblolly_pine_10 $M/mhectares,Loblolly_pine_150 $M/mhectares,Loblolly_pine_24 $M/mhectares,N2O $M/mt,Ponderosa_pine_10 $M/mhectares,Ponderosa_pine_103 $M/mhectares,Ponderosa_pine_150 $M/mhectares,SF6 $M/kt,Seaweed $M/mt,temp change,Capt pi
2025.0,600.43735,1.0,0.88888889,1.2222222,5.3983,12.2168,154.83028,9816.8225,89.349,173.879,64.3741,1.0,1.2222222,1.1111111,0.636,1.0,1.6666667,0.77777778,2.2441,727.06233,0.15811588900257656,0.04500000004500013,0.04000000009000011,0.05499999905500016,1.0000000005557308,0.9999999997544365,0.5955010769139154,0.9594405614571397,0.9999999999776161,1.0000000000230052,0.9999999999378634,0.04500000004500013,0.05499999905500016,0.04999999955000014,0.08711135460895779,0.04500000004500013,0.07500000157500021,0.0350000001350001,1.000000000311929,1.000000000330095,8.6161004,208.48821,3000.1898,1634.5242,-51.750124,-23.759849,-27.27676,-13.687365,-4.8619445,-1.6541113,-10.618609,330.5853,3131.4395,1354.0016,-1652.2534,172.1905,4982.7484,5093.2594,-97.14422,8.6161004,974.0547219,.
2026.0,600.43735,1.1111111,0.88888889,1.3333333,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.1111111,1.3333333,1.2222222,0.616,1.1111111,1.7777778,0.88888889,2.2441,727.06233,0.15811588900257656,0.04999999955000014,0.04000000009000011,0.05999999856000017,1.0000000005557297,0.9999999997544368,0.5955010769139152,0.9527972072609879,0.9999999999776155,1.000000000023005,0.9999999999378631,0.04999999955000014,0.05999999856000017,0.05499999905500016,0.0843720038350912,0.04999999955000014,0.08000000108000023,0.04000000009000011,1.000000000311929,1.000000000330095,8.6216141,208.54841,2989.7632,1639.9265,-51.674811,-23.725397,-27.281836,-13.694987,-4.847023,-1.6531553,-5.5381151,330.68152,3138.9156,1359.0842,-1660.8782,172.2402,4940.9787,5050.4377,-87.183451,8.6216141,978.948712,.
2027.0,600.43735,1.2222222,1.0,1.5555556,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.2222222,1.4444444,1.3333333,0.589,1.2222222,1.8888889,1.0,2.2441,727.06233,0.1581158890025766,0.05499999905500016,0.04500000004500013,0.07000000207000019,1.0000000005557308,0.9999999997544368,0.5955010769139153,0.9527972072609854,0.9999999999776161,1.0000000000230045,0.999999999937863,0.05499999905500016,0.06499999806500019,0.05999999856000017,0.08067388029037129,0.05499999905500016,0.08500000058500023,0.04500000004500013,1.0000000003119291,1.000000000330095,8.6262039,208.60788,2979.1021,1645.3275,-51.883081,-23.766455,-27.690254,-13.701223,-4.8624036,-1.6587302,-10.667983,330.77514,3146.6945,1364.2134,-1669.5289,172.28933,4898.3826,5006.7286,-97.190405,8.6262039,985.115366,.
2028.0,600.43735,1.3333333,1.1111111,1.6666667,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.3333333,1.5555556,1.5555556,0.571,1.3333333,1.8888889,1.0,2.2441,727.06233,0.1581158890025766,0.05999999856000017,0.04999999955000014,0.07500000157500021,1.000000000555731,0.9999999997544365,0.5955010769139153,0.9527972072609869,0.9999999999776162,1.0000000000230045,0.9999999999378634,0.05999999856000017,0.07000000207000019,0.07000000207000019,0.07820846459389129,0.05999999856000017,0.08500000058500023,0.04500000004500013,1.000000000311928,1.000000000330095,8.6277675,208.66659,2968.2,1651.0577,-51.706463,-23.774282,-27.89786,-13.703244,-4.861306,-1.6585622,-10.673611,330.86692,3154.7714,1369.3972,-1678.1581,172.33786,4855.1397,4962.2889,-97.167849,8.6277675,992.0287189999999,.
2029.0,600.43735,1.4444444,1.2222222,1.7777778,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.4444444,1.7777778,1.6666667,0.547,1.4444444,2.0,1.1111111,2.2441,727.06233,0.1581158890025766,0.06499999806500019,0.05499999905500016,0.08000000108000023,1.0000000005557308,0.9999999997544365,0.5955010769139155,0.9527972072609843,0.9999999999776156,1.0000000000230045,0.9999999999378636,0.06499999806500019,0.08000000108000023,0.07500000157500021,0.07492124366525144,0.06499999806500019,0.09000000009000025,0.04999999955000014,1.0000000003119291,1.000000000330095,8.6297771,208.72683,2957.0263,1657.3991,-51.654263,-29.166089,-28.304688,-13.705868,-9.4404921,-2.1801759,-10.653707,330.96198,3162.9807,1374.4568,-1686.6974,172.38762,4811.3175,4917.2005,-97.142641,8.6297771,1007.577289,.
2030.0,600.43735,1.6666667,1.3333333,1.8888889,5.3983,12.2168,154.83028,9748.8489,89.349,173.879,64.3741,1.6666667,1.8888889,1.7777778,0.531,1.6666667,2.1111111,1.1111111,2.2441,727.06233,0.15811588900257656,0.07500000157500021,0.05999999856000017,0.08500000058500023,1.0000000005557304,0.9999999997544363,0.5955010769139153,0.9527972072609865,0.9999999999776158,1.0000000000230043,0.9999999999378631,0.07500000157500021,0.08500000058500023,0.08000000108000023,0.07272976304615812,0.07500000157500021,0.09499999959500027,0.04999999955000014,1.0000000003119285,1.000000000330095,8.6310176,209.27737,2945.6029,1664.1625,-51.607135,-23.691937,-28.310417,-13.707466,-4.8550554,-1.6534842,-10.605172,332.08018,3171.1046,1379.2128,-1687.0058,172.83667,4766.9695,4871.4477,-97.032558,8.6310176,1041.9916779999999,.
2031.0,600.43735,1.7777778,1.4444444,2.1111111,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,1.7777778,2.0,1.8888889,0.507,1.7777778,2.2222222,1.2222222,2.2441,727.06233,0.15811588900257656,0.08000000108000023,0.06499999806500019,0.09499999959500027,1.0000000005557308,0.9999999997544367,0.5955010769139154,0.9472027965259067,0.9999999999776156,1.0000000000230045,0.9999999999378631,0.08000000108000023,0.09000000009000025,0.08500000058500023,0.06944254211751821,0.08000000108000023,0.09999999910000028,0.05499999905500016,1.0000000003119287,1.000000000330095,8.6333263,209.84608,2933.9293,1671.2891,-51.666821,-29.206549,-28.718886,-13.710562,-9.4638821,-2.1831715,-15.768882,333.16074,3179.129,1383.6612,-1695.7367,173.30206,4722.0163,4825.0195,-97.162224,8.6333263,1078.0981,.
2032.0,600.43735,1.8888889,1.5555556,2.2222222,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,1.8888889,2.1111111,2.0,0.493,1.8888889,2.3333333,1.3333333,2.2441,727.06233,0.15811588900257656,0.08500000058500023,0.07000000207000019,0.09999999910000028,1.0000000005557308,0.9999999997544369,0.5955010769139152,0.947202796525907,0.999999999977615,1.0000000000230045,0.9999999999378631,0.08500000058500023,0.09499999959500027,0.09000000009000025,0.06752499657581164,0.08500000058500023,0.1049999986050003,0.05999999856000017,1.0000000003119294,1.000000000330095,8.6374697,210.40745,2922.0158,1678.6302,-51.701827,-23.692168,-28.925772,-13.716074,-4.8396201,-1.6554019,-10.662531,334.14712,3187.0578,1387.8001,-1695.9806,173.76343,4676.4756,4777.9376,-97.0225,8.6374697,1114.96437,.
2033.0,600.43735,2.0,1.5555556,2.4444444,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,2.0,2.3333333,2.2222222,0.472,2.0,2.3333333,1.3333333,2.2441,727.06233,0.15811588900257656,0.09000000009000025,0.07000000207000019,0.10999999811000032,1.0000000005557308,0.9999999997544365,0.5955010769139155,0.9472027965259074,0.9999999999776162,1.000000000023005,0.9999999999378631,0.09000000009000025,0.1049999986050003,0.09999999910000028,0.06464867826325169,0.09000000009000025,0.1049999986050003,0.05999999856000017,1.0000000003119294,1.000000000330095,8.6396707,210.96258,2909.8523,1686.4883,-51.630382,-29.165677,-29.33465,-13.719026,-9.4519139,-2.1806751,-15.744846,335.04063,3194.9076,1391.6371,-1704.6374,174.22172,4630.3689,4730.218,-97.050961,8.6396707,1151.9746499999999,.
2034.0,600.43735,2.2222222,1.6666667,2.5555556,5.3983,12.2168,154.83028,9691.6079,89.349,173.879,64.3741,2.2222222,2.4444444,2.3333333,0.451,2.2222222,2.4444444,1.4444444,2.2441,727.06233,0.15811588900257656,0.09999999910000028,0.07500000157500021,0.11500000211500032,1.0000000005557304,0.9999999997544367,0.5955010769139153,0.9472027965259073,0.9999999999776159,1.000000000023005,0.9999999999378631,0.09999999910000028,0.10999999811000032,0.1049999986050003,0.06177235995069174,0.09999999910000028,0.10999999811000032,0.06499999806500019,1.0000000003119285,1.000000000330095,8.6422386,212.0786,2897.4482,1695.0132,-51.709324,-29.212833,-29.542958,-13.722449,-9.4860569,-2.1854607,-15.787939,337.02443,3202.6926,1395.1684,-1713.2991,175.13843,4583.7275,4681.876,-97.0337,8.6422386,1189.1997099999999,.
